SalesOrderID,OrderDate,DueDate,ShipDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,SubTotal,Freight,TotalDue
46347,10-06-2018,15-06-2018,19-06-2018,SO46347,PO13717117301,10-4020-000473,473,281,1144.5,34.94,1179.44
46348,10-06-2018,15-06-2018,14-06-2018,SO46348,PO13543132672,10-4020-000293,293,281,24607.56,1365.99,25973.55
46349,11-06-2018,18-06-2018,14-06-2018,SO46349,PO11977118598,10-4020-000675,675,279,4292.34,129.55,4421.89
46350,11-06-2018,18-06-2018,20-06-2018,SO46350,PO11426174503,10-4020-000386,386,279,3427.42,102.82,3530.24
46351,11-06-2018,18-06-2018,18-06-2018,SO46351,PO11107115959,10-4020-000156,156,278,3914.94,117.25,4032.19
46352,11-06-2018,18-06-2018,20-06-2018,SO46352,PO10585133264,10-4020-000498,498,278,3847.1875,277,4124.1875
46353,11-06-2018,18-06-2018,19-06-2018,SO46353,PO10382113264,10-4020-000453,453,277,3894.255,278.09,4172.345
46354,12-06-2018,19-06-2018,15-06-2018,SO46354,PO319132451,10-4020-000116,116,279,419.46,12.58,432.04
46355,13-06-2018,20-06-2018,22-06-2018,SO46355,PO261195016,10-4020-000647,647,277,22996.55,690.4,23686.95
46356,13-06-2018,20-06-2018,22-06-2018,SO46356,PO783139385,10-4020-000091,91,280,58977.11,1770.83,60747.94
46357,13-06-2018,20-06-2018,18-06-2018,SO46357,PO667186827,10-4020-000365,365,281,8573.74,257.2,8830.94
46358,13-06-2018,20-06-2018,15-06-2018,SO46358,PO1624111969,10-4020-000579,579,277,60079.03,1804.15,61883.18
46359,14-06-2018,21-06-2018,22-06-2018,SO46359,PO1740167502,10-4020-000460,460,282,18802.64,563.89,19366.53
46360,16-06-2018,22-06-2018,20-06-2018,SO46360,PO1885143134,10-4020-000588,588,278,6223.4325,440.04,6663.4725
46361,16-06-2018,22-06-2018,25-06-2018,SO46361,PO1943193225,10-4020-000525,525,279,5529.91,165.88,5695.79
46362,17-06-2018,22-06-2018,20-06-2018,SO46362,PO2697124986,10-4020-000187,187,276,13319.4675,748.15,14067.6175
46363,17-06-2018,22-06-2018,25-06-2018,SO46363,PO3190140768,10-4020-000575,575,275,33313.9188,1012.73,34326.6488
46364,19-06-2018,26-06-2018,22-06-2018,SO46364,PO3248115921,10-4020-000366,366,276,29446.0525,1719.37,31165.4225
46365,19-06-2018,26-06-2018,25-06-2018,SO46365,PO4089182386,10-4020-000368,368,279,3304.45,237.66,3542.11
46366,19-06-2018,26-06-2018,27-06-2018,SO46366,PO4002112610,10-4020-000674,674,276,6094.36,182.6,6276.96
46367,20-06-2018,27-06-2018,27-06-2018,SO46367,PO4147155635,10-4020-000222,222,276,24278.01,728.95,25006.96
46368,20-06-2018,27-06-2018,29-06-2018,SO46368,PO4408111909,10-4020-000143,143,275,23913.89,719.84,24633.73
46369,21-06-2018,28-06-2018,27-06-2018,SO46369,PO4756125698,10-4020-000126,126,268,3962.24,118.53,4080.77
46370,21-06-2018,28-06-2018,26-06-2018,SO46370,PO4640115047,10-4020-000648,648,281,22579.7625,1441.3,24021.0625
46371,21-06-2018,28-06-2018,02-07-2018,SO46371,PO4669193749,10-4020-000111,111,277,903.63,27.02,930.65
46372,22-06-2018,29-06-2018,28-06-2018,SO46372,PO5220136009,10-4020-000169,169,276,28786.755,1793.63,30580.385
46373,22-06-2018,29-06-2018,02-07-2018,SO46373,PO5307177432,10-4020-000369,369,279,1619.52,49.94,1669.46
46374,22-06-2018,29-06-2018,03-07-2018,SO46374,PO5597118034,10-4020-000075,75,277,11737.8575,700.39,12438.2475
46375,23-06-2018,29-06-2018,28-06-2018,SO46375,PO5974187891,10-4020-000330,330,276,356.9,11,367.9
46376,24-06-2018,29-06-2018,03-07-2018,SO46376,PO6322128191,10-4020-000503,503,275,776.36,23.59,799.95
46377,25-06-2018,02-07-2018,03-07-2018,SO46377,PO6786151653,10-4020-000003,3,277,9853.84,294.9,10148.74
46378,25-06-2018,02-07-2018,03-07-2018,SO46378,PO6873118856,10-4020-000238,238,277,1677.84,50.34,1728.18
46379,25-06-2018,02-07-2018,27-06-2018,SO46379,PO7192140645,10-4020-000020,20,283,2909.125,202.51,3111.635
46380,26-06-2018,03-07-2018,05-07-2018,SO46380,PO7569183330,10-4020-000608,608,281,42729.575,2515.67,45245.245
46381,26-06-2018,03-07-2018,29-06-2018,SO46381,PO7395138970,10-4020-000542,542,283,1429.4,44.07,1473.47
46382,27-06-2018,04-07-2018,04-07-2018,SO46382,PO7946151517,10-4020-000438,438,276,13673.81,410.21,14084.02
46383,27-06-2018,04-07-2018,02-07-2018,SO46383,PO9106128085,10-4020-000602,602,279,14950.975,891.46,15842.435
46384,27-06-2018,04-07-2018,02-07-2018,SO46384,PO9541189751,10-4020-000279,279,279,12497.3275,723.37,13220.6975
46385,29-06-2018,06-07-2018,09-07-2018,SO46385,PO9483110086,10-4020-000054,54,275,46301.1656,1399.29,47700.4556
46386,29-06-2018,06-07-2018,03-07-2018,SO46386,PO9019117533,10-4020-000576,576,275,9090.4475,528.74,9619.1875
46387,30-06-2018,06-07-2018,04-07-2018,SO46387,PO9599173396,10-4020-000170,170,279,48117.87,1446.09,49563.96
46388,30-06-2018,06-07-2018,03-07-2018,SO46388,PO9802185512,10-4020-000026,26,279,2555.98,76.56,2632.54
46389,30-06-2018,06-07-2018,05-07-2018,SO46389,PO9570162018,10-4020-000585,585,279,1105,79.56,1184.56
46604,01-07-2018,06-07-2018,03-07-2018,SO46604,PO522154989,10-4020-000676,676,279,37140.8843,1115.18,38256.0643
46605,01-07-2018,06-07-2018,03-07-2018,SO46605,PO19314112090,10-4020-000622,622,277,5948.23,179.11,6127.34
46606,01-07-2018,06-07-2018,03-07-2018,SO46606,PO18009195462,10-4020-000510,510,276,57.68,1.56,59.24
46607,01-07-2018,06-07-2018,05-07-2018,SO46607,PO18444137892,10-4020-000227,227,285,120181.8322,3672.5,123854.3322
46608,01-07-2018,06-07-2018,09-07-2018,SO46608,PO18473177913,10-4020-000442,442,285,47403.9624,1422.69,48826.6524
46609,02-07-2018,09-07-2018,09-07-2018,SO46609,PO17458117152,10-4020-000577,577,280,2371.3,73.01,2444.31
46610,02-07-2018,09-07-2018,05-07-2018,SO46610,PO17197125590,10-4020-000125,125,275,36571.9634,1101.79,37673.7534
46611,03-07-2018,10-07-2018,10-07-2018,SO46611,PO16588117269,10-4020-000146,146,283,78066.1598,2361.5,80427.6598
46612,03-07-2018,10-07-2018,11-07-2018,SO46612,PO16443150420,10-4020-000398,398,283,1626.47,49.91,1676.38
46613,03-07-2018,10-07-2018,10-07-2018,SO46613,PO15602156182,10-4020-000007,7,268,2927.72,89.24,3016.96
46614,03-07-2018,10-07-2018,12-07-2018,SO46614,PO15312137226,10-4020-000299,299,285,72131.6448,2180.35,74311.9948
46615,04-07-2018,11-07-2018,06-07-2018,SO46615,PO14355186739,10-4020-000286,286,282,7973.29,242.78,8216.07
46616,04-07-2018,11-07-2018,09-07-2018,SO46616,PO14732122562,10-4020-000514,514,285,150836.7546,4684.58,155521.3346
46617,04-07-2018,11-07-2018,11-07-2018,SO46617,PO14413119944,10-4020-000383,383,281,4007.47,141.18,4148.65
46618,05-07-2018,12-07-2018,12-07-2018,SO46618,PO14094142196,10-4020-000253,253,280,86.52,2.34,88.86
46619,05-07-2018,12-07-2018,12-07-2018,SO46619,PO13978174178,10-4020-000200,200,283,71.98,1.95,73.93
46620,06-07-2018,13-07-2018,11-07-2018,SO46620,PO13775143788,10-4020-000618,618,275,50019.3002,1514.34,51533.6402
46621,06-07-2018,13-07-2018,10-07-2018,SO46621,PO13949117076,10-4020-000643,643,275,5687.29,185.83,5873.12
46622,06-07-2018,13-07-2018,11-07-2018,SO46622,PO13862155069,10-4020-000119,119,285,42262.7028,1271.22,43533.9228
46623,06-07-2018,13-07-2018,13-07-2018,SO46623,PO13514159069,10-4020-000337,337,286,2278.15,69.7,2347.85
46624,08-07-2018,13-07-2018,12-07-2018,SO46624,PO13659199342,10-4020-000437,437,281,37650.2235,1135.35,38785.5735
46625,08-07-2018,13-07-2018,17-07-2018,SO46625,PO13688113829,10-4020-000475,475,276,44991.0996,1351.84,46342.9396
46626,08-07-2018,13-07-2018,12-07-2018,SO46626,PO13340194893,10-4020-000355,355,286,37208.1698,1113.44,38321.6098
46627,08-07-2018,13-07-2018,16-07-2018,SO46627,PO13485114699,10-4020-000265,265,286,13094.238,391.83,13486.068
46628,08-07-2018,13-07-2018,16-07-2018,SO46628,PO12615188262,10-4020-000440,440,268,647.99,19.44,667.43
46629,09-07-2018,16-07-2018,18-07-2018,SO46629,PO12412165004,10-4020-000670,670,277,98996.378,3008.76,102005.138
46630,10-07-2018,17-07-2018,13-07-2018,SO46630,PO12644161356,10-4020-000530,530,279,35699.3348,1067.86,36767.1948
46631,10-07-2018,17-07-2018,12-07-2018,SO46631,PO11861116846,10-4020-000017,17,275,7370.712,219.75,7590.462
46632,11-07-2018,18-07-2018,18-07-2018,SO46632,PO11078120656,10-4020-000246,246,278,24.29,0.75,25.04
46633,12-07-2018,19-07-2018,19-07-2018,SO46633,PO11484122930,10-4020-000594,594,275,65721.7004,1992.91,67714.6104
46634,13-07-2018,20-07-2018,24-07-2018,SO46634,PO10730130024,10-4020-000491,491,281,733.21,27.27,760.48
46635,14-07-2018,20-07-2018,23-07-2018,SO46635,PO10005144378,10-4020-000628,628,279,2378.45,73.2,2451.65
46636,14-07-2018,20-07-2018,19-07-2018,SO46636,PO9889175865,10-4020-000494,494,279,180.13,5.55,185.68
46637,15-07-2018,20-07-2018,20-07-2018,SO46637,PO10179129449,10-4020-000027,27,279,209.26,6.45,215.71
46638,15-07-2018,20-07-2018,24-07-2018,SO46638,PO10817110834,10-4020-000203,203,281,61709.092,1863.36,63572.452
46639,15-07-2018,20-07-2018,19-07-2018,SO46639,PO10527141970,10-4020-000480,480,278,6386.5402,205.44,6591.9802
46640,15-07-2018,20-07-2018,20-07-2018,SO46640,PO10092115747,10-4020-000252,252,275,33293.81,1003.5,34297.31
46641,15-07-2018,20-07-2018,19-07-2018,SO46641,PO9976170932,10-4020-000242,242,279,469.79,14.09,483.88
46642,15-07-2018,20-07-2018,24-07-2018,SO46642,PO551133122,10-4020-000004,4,277,97801.52,2959.85,100761.37
46643,16-07-2018,23-07-2018,19-07-2018,SO46643,PO899110603,10-4020-000290,290,283,109253.0968,3391.34,112644.4368
46644,16-07-2018,23-07-2018,23-07-2018,SO46644,PO1189168859,10-4020-000423,423,279,1308.94,39.27,1348.21
46645,16-07-2018,23-07-2018,25-07-2018,SO46645,PO1711132491,10-4020-000245,245,285,101336.6158,3062.17,104398.7858
46646,16-07-2018,23-07-2018,25-07-2018,SO46646,PO1421164577,10-4020-000325,325,280,1147.36,32.56,1179.92
46647,17-07-2018,24-07-2018,19-07-2018,SO46647,PO2552157860,10-4020-000506,506,280,80634.8232,2441.85,83076.6732
46648,17-07-2018,24-07-2018,25-07-2018,SO46648,PO2494191557,10-4020-000184,184,277,57181.9392,1720.26,58902.1992
46649,17-07-2018,24-07-2018,23-07-2018,SO46649,PO2929149182,10-4020-000380,380,283,10472.988,313.59,10786.578
46650,18-07-2018,25-07-2018,24-07-2018,SO46650,PO2581114875,10-4020-000698,698,276,3781.82,128.25,3910.07
46651,18-07-2018,25-07-2018,27-07-2018,SO46651,PO3016181627,10-4020-000183,183,277,12140.2328,364.99,12505.2228
46652,18-07-2018,25-07-2018,23-07-2018,SO46652,PO3509195138,10-4020-000139,139,286,42438.1106,1311.03,43749.1406
46653,19-07-2018,26-07-2018,23-07-2018,SO46653,PO3538157862,10-4020-000229,229,286,2476.96,75.84,2552.8
46654,19-07-2018,26-07-2018,26-07-2018,SO46654,PO3741124832,10-4020-000404,404,279,7004.446,220.49,7224.936
46655,19-07-2018,26-07-2018,30-07-2018,SO46655,PO3828139841,10-4020-000414,414,275,45064.25,1360.85,46425.1
46656,19-07-2018,26-07-2018,23-07-2018,SO46656,PO4350145759,10-4020-000274,274,277,30.276,0.91,31.186
46657,19-07-2018,26-07-2018,30-07-2018,SO46657,PO4495116659,10-4020-000496,496,285,92716.2946,2800.39,95516.6846
46658,20-07-2018,27-07-2018,25-07-2018,SO46658,PO4930144247,10-4020-000425,425,285,4831.942,145.85,4977.792
46659,20-07-2018,27-07-2018,27-07-2018,SO46659,PO5365159354,10-4020-000161,161,275,684.03,20.7,704.73
46660,21-07-2018,27-07-2018,31-07-2018,SO46660,PO5626129733,10-4020-000166,166,277,117273.9648,3679.41,120953.3748
46661,21-07-2018,27-07-2018,24-07-2018,SO46661,PO5394180646,10-4020-000094,94,277,1524.53,46.87,1571.4
46662,22-07-2018,27-07-2018,27-07-2018,SO46662,PO6467187386,10-4020-000660,660,275,70716.8812,2154.81,72871.6912
46663,22-07-2018,27-07-2018,31-07-2018,SO46663,PO6409112370,10-4020-000292,292,277,8526.608,276.41,8803.018
46664,22-07-2018,27-07-2018,25-07-2018,SO46664,PO6235159004,10-4020-000431,431,275,15796.97,490.06,16287.03
46665,22-07-2018,27-07-2018,31-07-2018,SO46665,PO6554165646,10-4020-000387,387,279,367.88,11.34,379.22
46666,23-07-2018,30-07-2018,01-08-2018,SO46666,PO6699130779,10-4020-000234,234,275,88689.2258,2681.62,91370.8458
46667,23-07-2018,30-07-2018,31-07-2018,SO46667,PO7105131549,10-4020-000668,668,280,14515.936,451.16,14967.096
46668,25-07-2018,01-08-2018,31-07-2018,SO46668,PO7859142972,10-4020-000221,221,281,59238.3541,1814.87,61053.2241
46669,26-07-2018,02-08-2018,31-07-2018,SO46669,PO8410183627,10-4020-000538,538,282,71274.1834,2236.42,73510.6034
46670,26-07-2018,02-08-2018,01-08-2018,SO46670,PO8613137655,10-4020-000641,641,282,1438.84,43.23,1482.07
46671,26-07-2018,02-08-2018,01-08-2018,SO46671,PO8787194061,10-4020-000523,523,276,62509.866,1901.84,64411.706
46672,27-07-2018,03-08-2018,02-08-2018,SO46672,PO9831178966,10-4020-000081,81,279,63233.1253,1982.71,65215.8353
46673,29-07-2018,03-08-2018,02-08-2018,SO46673,PO9657163155,10-4020-000315,315,279,28008.105,842.35,28850.455
46674,30-07-2018,06-08-2018,08-08-2018,SO46674,PO9947111974,10-4020-000603,603,279,324.45,10,334.45
46675,30-07-2018,06-08-2018,08-08-2018,SO46675,PO10237173444,10-4020-000041,41,281,5519.4942,178.88,5698.3742
46929,01-08-2018,08-08-2018,07-08-2018,SO46929,PO20242176175,10-4020-000390,390,278,24.29,0.75,25.04
46930,01-08-2018,08-08-2018,03-08-2018,SO46930,PO20039167979,10-4020-000065,65,285,16812.0828,502.02,17314.1028
46931,01-08-2018,08-08-2018,08-08-2018,SO46931,PO19923131204,10-4020-000018,18,275,48300.39,1460.51,49760.9
46932,01-08-2018,08-08-2018,03-08-2018,SO46932,PO19691139503,10-4020-000353,353,285,3661.1,110.65,3771.75
46933,02-08-2018,09-08-2018,09-08-2018,SO46933,PO19546168601,10-4020-000206,206,279,47753.63,1452.14,49205.77
46934,02-08-2018,09-08-2018,10-08-2018,SO46934,PO19256153452,10-4020-000162,162,275,469.79,14.09,483.88
46935,02-08-2018,09-08-2018,06-08-2018,SO46935,PO19459188557,10-4020-000334,334,285,688.75,20.63,709.38
46936,02-08-2018,09-08-2018,13-08-2018,SO46936,PO19227121833,10-4020-000210,210,278,6821.08,209.83,7030.91
46937,02-08-2018,09-08-2018,08-08-2018,SO46937,PO18734186580,10-4020-000449,449,275,33.77,1.04,34.81
46938,02-08-2018,09-08-2018,08-08-2018,SO46938,PO19198122384,10-4020-000653,653,285,53415.9,1614.61,55030.51
46939,02-08-2018,09-08-2018,10-08-2018,SO46939,PO19024176549,10-4020-000124,124,282,324.45,10,334.45
46940,02-08-2018,09-08-2018,08-08-2018,SO46940,PO18705126181,10-4020-000479,479,285,52105.4164,1570.3,53675.7164
46941,02-08-2018,09-08-2018,09-08-2018,SO46941,PO18821148265,10-4020-000686,686,286,7222.83,217.14,7439.97
46942,03-08-2018,10-08-2018,07-08-2018,SO46942,PO18647164826,10-4020-000583,583,276,4364.27,129.17,4493.44
46943,03-08-2018,10-08-2018,09-08-2018,SO46943,PO18560122957,10-4020-000531,531,279,8920.61,277.38,9197.99
46944,03-08-2018,10-08-2018,09-08-2018,SO46944,PO18676186070,10-4020-000697,697,276,77342.6672,2341.95,79684.6172
46945,03-08-2018,10-08-2018,13-08-2018,SO46945,PO18415191122,10-4020-000191,191,285,379.47,11.7,391.17
46946,03-08-2018,10-08-2018,14-08-2018,SO46946,PO17864198688,10-4020-000568,568,285,196.33,6.05,202.38
46947,04-08-2018,10-08-2018,09-08-2018,SO46947,PO18183118836,10-4020-000667,667,275,39026.891,1176.09,40202.981
46948,04-08-2018,10-08-2018,07-08-2018,SO46948,PO18386128096,10-4020-000558,558,275,49220.01,1480.93,50700.94
46949,04-08-2018,10-08-2018,07-08-2018,SO46949,PO17777173472,10-4020-000208,208,285,4810.02,145.13,4955.15
46950,05-08-2018,10-08-2018,07-08-2018,SO46950,PO17806144306,10-4020-000101,101,285,5495.99,165.08,5661.07
46951,05-08-2018,10-08-2018,08-08-2018,SO46951,PO17748125133,10-4020-000102,102,278,27892.36,841.5,28733.86
46952,05-08-2018,10-08-2018,13-08-2018,SO46952,PO17081124520,10-4020-000524,524,279,165.23,5.09,170.32
46953,05-08-2018,10-08-2018,13-08-2018,SO46953,PO17603154442,10-4020-000012,12,278,63094.9854,1976.51,65071.4954
46954,05-08-2018,10-08-2018,14-08-2018,SO46954,PO17400129388,10-4020-000150,150,276,1485.88,44.78,1530.66
46955,06-08-2018,13-08-2018,09-08-2018,SO46955,PO17313113846,10-4020-000389,389,285,9625.01,288.27,9913.28
46956,06-08-2018,13-08-2018,08-08-2018,SO46956,PO16849143827,10-4020-000198,198,275,4313.42,134.67,4448.09
46957,06-08-2018,13-08-2018,10-08-2018,SO46957,PO16414179284,10-4020-000236,236,283,75350.9183,2271.65,77622.5683
46958,07-08-2018,14-08-2018,10-08-2018,SO46958,PO16878165735,10-4020-000115,115,268,2458.92,73.77,2532.69
46959,07-08-2018,14-08-2018,10-08-2018,SO46959,PO16733197949,10-4020-000533,533,285,90172.44,2734.02,92906.46
46960,08-08-2018,15-08-2018,13-08-2018,SO46960,PO16762181648,10-4020-000259,259,276,10036.02,310.94,10346.96
46961,08-08-2018,15-08-2018,17-08-2018,SO46961,PO16791187342,10-4020-000036,36,275,324.45,10,334.45
46962,08-08-2018,15-08-2018,17-08-2018,SO46962,PO16211133020,10-4020-000099,99,279,2485.7,74.57,2560.27
46963,09-08-2018,16-08-2018,16-08-2018,SO46963,PO15747156841,10-4020-000471,471,277,469.79,14.09,483.88
46964,09-08-2018,16-08-2018,20-08-2018,SO46964,PO15689139014,10-4020-000328,328,277,86401.9822,2624.46,89026.4422
46965,09-08-2018,16-08-2018,15-08-2018,SO46965,PO15921113146,10-4020-000077,77,281,8453.27,263.11,8716.38
46966,10-08-2018,17-08-2018,17-08-2018,SO46966,PO15631150454,10-4020-000043,43,276,40977.6834,1231.61,42209.2934
46967,10-08-2018,17-08-2018,20-08-2018,SO46967,PO15573116583,10-4020-000487,487,280,48541.5746,1457.63,49999.2046
46968,11-08-2018,17-08-2018,20-08-2018,SO46968,PO15254133264,10-4020-000377,377,275,15853.5,491.55,16345.05
46969,11-08-2018,17-08-2018,20-08-2018,SO46969,PO15370166954,10-4020-000381,381,277,39373.21,1192.2,40565.41
46970,11-08-2018,17-08-2018,20-08-2018,SO46970,PO15196114472,10-4020-000258,258,276,50912.81,1536.62,52449.43
46971,11-08-2018,17-08-2018,14-08-2018,SO46971,PO15051144269,10-4020-000207,207,279,15304.78,456.76,15761.54
46972,11-08-2018,17-08-2018,16-08-2018,SO46972,PO14500164221,10-4020-000650,650,276,38189.01,1156.05,39345.06
46973,12-08-2018,17-08-2018,17-08-2018,SO46973,PO14529114552,10-4020-000289,289,280,6227.19,187.02,6414.21
46974,12-08-2018,17-08-2018,20-08-2018,SO46974,PO14442112586,10-4020-000127,127,280,40399.2413,1212.28,41611.5213
46975,13-08-2018,20-08-2018,22-08-2018,SO46975,PO14848154975,10-4020-000478,478,285,149.03,4.6,153.63
46976,13-08-2018,20-08-2018,22-08-2018,SO46976,PO14558186797,10-4020-000002,2,283,7759.35,230.41,7989.76
46977,13-08-2018,20-08-2018,17-08-2018,SO46977,PO14326152394,10-4020-000107,107,268,4254.42,128.05,4382.47
46978,13-08-2018,20-08-2018,20-08-2018,SO46978,PO14007134254,10-4020-000056,56,283,164.43,9.87,174.3
46979,14-08-2018,21-08-2018,20-08-2018,SO46979,PO13601184435,10-4020-000310,310,277,5662.29,172.12,5834.41
46980,14-08-2018,21-08-2018,21-08-2018,SO46980,PO13572170679,10-4020-000527,527,281,50312.3,1521.54,51833.84
46981,14-08-2018,21-08-2018,16-08-2018,SO46981,PO13427119728,10-4020-000638,638,286,147390.3733,4558.61,151948.9833
46982,14-08-2018,21-08-2018,20-08-2018,SO46982,PO13282164301,10-4020-000157,157,284,65.6,2.02,67.62
46983,14-08-2018,21-08-2018,22-08-2018,SO46983,PO13311118060,10-4020-000301,301,286,14655.03,461.26,15116.29
46984,14-08-2018,21-08-2018,21-08-2018,SO46984,PO12789152571,10-4020-000677,677,285,5347.57,156.88,5504.45
46985,15-08-2018,22-08-2018,21-08-2018,SO46985,PO12731144371,10-4020-000247,247,286,3226.12,93.86,3319.98
46986,15-08-2018,22-08-2018,20-08-2018,SO46986,PO12383199580,10-4020-000089,89,275,6532.51,217.86,6750.37
46987,15-08-2018,22-08-2018,24-08-2018,SO46987,PO12702179544,10-4020-000175,175,286,89273.3924,2693.51,91966.9024
46988,15-08-2018,22-08-2018,22-08-2018,SO46988,PO12499171502,10-4020-000078,78,276,79628.72,2452.64,82081.36
46989,16-08-2018,23-08-2018,20-08-2018,SO46989,PO12122190140,10-4020-000022,22,277,2342.46,72.23,2414.69
46990,16-08-2018,23-08-2018,21-08-2018,SO46990,PO11919154763,10-4020-000073,73,280,924.4,28.5,952.9
46991,16-08-2018,23-08-2018,24-08-2018,SO46991,PO11803111101,10-4020-000513,513,279,9803.56,291.67,10095.23
46992,17-08-2018,24-08-2018,22-08-2018,SO46992,PO11745117547,10-4020-000097,97,276,58378.42,1758.93,60137.35
46993,17-08-2018,24-08-2018,28-08-2018,SO46993,PO11658111433,10-4020-000233,233,268,48693.6332,1464.02,50157.6532
46994,17-08-2018,24-08-2018,24-08-2018,SO46994,PO11629171210,10-4020-000396,396,275,54859.4234,1660.82,56520.2434
46995,18-08-2018,24-08-2018,23-08-2018,SO46995,PO11542113352,10-4020-000062,62,279,8520.62,262.04,8782.66
46996,18-08-2018,24-08-2018,28-08-2018,SO46996,PO11571149031,10-4020-000512,512,279,63653.31,1928.69,65582
46997,18-08-2018,24-08-2018,27-08-2018,SO46997,PO11020181604,10-4020-000336,336,278,57381.1838,1766.19,59147.3738
46998,18-08-2018,24-08-2018,23-08-2018,SO46998,PO10991129620,10-4020-000570,570,278,1242.85,37.29,1280.14
46999,18-08-2018,24-08-2018,22-08-2018,SO46999,PO10788189891,10-4020-000468,468,275,2371.3,73.01,2444.31
47000,18-08-2018,24-08-2018,27-08-2018,SO47000,PO10469179014,10-4020-000335,335,285,5894.96,177.24,6072.2
47001,18-08-2018,24-08-2018,24-08-2018,SO47001,PO10121150577,10-4020-000684,684,275,69729.54,2132.98,71862.52
47002,18-08-2018,24-08-2018,24-08-2018,SO47002,PO609116671,10-4020-000492,492,276,1256.62,34.48,1291.1
47003,19-08-2018,24-08-2018,23-08-2018,SO47003,PO638185142,10-4020-000280,280,285,18202.69,543.64,18746.33
47004,19-08-2018,24-08-2018,24-08-2018,SO47004,PO928175019,10-4020-000484,484,284,53169.756,1596.35,54766.106
